timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 10:38:23	 3224	 -145	589	16	 188.83	 0	0 	0
2025-11-04 10:38:25	 3291	 -231	578	16	 183.56	 -7	-1 	0
2025-11-04 10:38:26	 3326	 -366	552	16	 234.54	 0	1 	0
2025-11-04 10:38:27	 3361	 -429	556	16	 173.01	 -7	0 	0
2025-11-04 10:38:28	 3396	 -590	569	-24	 62.27	 -2	1 	0
2025-11-04 10:38:29	 3431	 -596	623	-24	 5.90	 0	0 	0
2025-11-04 10:38:39	 3755	 -883	1620	0	 235.20	 -4	-5 	0
2025-11-04 10:38:40	 3790	 -937	1597	0	 275.62	 -1	-5 	0
2025-11-04 10:38:41	 3825	 -929	1472	0	 266.84	 0	-1 	0
2025-11-04 10:38:42	 3860	 -925	1576	0	 263.32	 -1	1 	13
2025-11-04 10:38:48	 4080	 -926	1593	0	 273.87	 -1	1 	0
2025-11-04 10:38:49	 4115	 -928	1617	0	 266.84	 -1	-4 	0
2025-11-04 10:38:51	 4176	 -925	1554	0	 312.54	 0	-1 	0
2025-11-04 10:38:54	 4293	 -914	1531	0	 319.57	 1	-1 	0
2025-11-04 10:38:55	 4328	 -849	1469	0	 338.91	 0	-3 	0
2025-11-04 10:38:56	 4363	 -852	1443	0	 5.27	 -1	-1 	0
2025-11-04 10:39:00	 4497	 -923	1285	0	 258.05	 -4	-8 	0
2025-11-04 10:39:01	 4532	 -886	1038	0	 333.63	 1	-4 	0
2025-11-04 10:39:02	 4567	 -823	954	0	 286.17	 3	-5 	0
2025-11-04 10:39:03	 4602	 -814	897	0	 222.89	 -5	-4 	0
2025-11-04 10:39:04	 4637	 -880	720	48	 252.77	 -1	-7 	17
2025-11-04 10:39:05	 4672	 -897	502	48	 331.88	 -3	-1 	17
2025-11-04 10:39:06	 4707	 -983	555	48	 284.41	 -2	5 	17
2025-11-04 10:39:07	 4742	 -1008	671	48	 310.78	 0	0 	17
2025-11-04 10:39:12	 4926	 -986	616	48	 291.45	 1	-3 	17
2025-11-04 10:39:13	 4961	 -977	594	48	 291.45	 -1	2 	17
2025-11-04 10:39:14	 4996	 -864	589	48	 344.18	 7	-2 	17
2025-11-04 10:39:15	 5031	 -681	471	48	 356.48	 -1	-2 	17
2025-11-04 10:39:16	 5066	 -894	465	48	 19.34	 -8	-1 	17
2025-11-04 10:39:19	 5164	 -1003	456	48	 56.25	 2	3 	17
2025-11-04 10:39:20	 5199	 -875	658	48	 65.04	 3	6 	17
2025-11-04 10:39:21	 5234	 -757	951	0	 84.38	 3	9 	0
2025-11-04 10:39:22	 5269	 -727	1038	0	 52.73	 -2	-4 	0
2025-11-04 10:39:23	 5304	 -841	900	0	 66.80	 -1	-2 	0
2025-11-04 10:39:24	 5339	 -800	1007	0	 70.31	 0	1 	0
2025-11-04 10:39:25	 5374	 -792	1024	0	 352.97	 1	-1 	0
2025-11-04 10:39:26	 5409	 -485	990	0	 10.55	 13	0 	0
2025-11-04 10:39:27	 5445	 -312	1003	0	 352.97	 1	-1 	0
2025-11-04 10:39:28	 5480	 -226	1007	0	 287.93	 0	0 	0
2025-11-04 10:39:29	 5515	 -205	877	0	 268.59	 0	-8 	0
2025-11-04 10:39:30	 5550	 -199	778	16	 231.68	 0	-1 	0
2025-11-04 10:39:33	 5636	 -199	700	16	 265.08	 0	-7 	0
2025-11-04 10:39:34	 5671	 -228	605	16	 194.77	 -6	-2 	0
2025-11-04 10:39:35	 5706	 -255	605	16	 201.80	 0	0 	0
2025-11-04 10:39:36	 5756	 -320	573	16	 207.07	 -6	-3 	0
2025-11-04 10:39:37	 5791	 -418	520	16	 266.84	 -2	-1 	0
2025-11-04 10:39:38	 5826	 -441	427	16	 198.28	 -3	-2 	0
2025-11-04 10:39:39	 5861	 -566	392	16	 185.98	 -7	-1 	0
2025-11-04 10:39:40	 5896	 -797	318	16	 231.68	 -5	-5 	0
2025-11-04 10:39:41	 5931	 -808	285	16	 133.24	 -3	3 	0
2025-11-04 10:39:42	 5966	 -909	377	16	 215.86	 -1	0 	0
2025-11-04 10:39:45	 6081	 -909	371	16	 307.27	 2	-4 	0
2025-11-04 10:39:46	 6116	 -863	312	16	 326.60	 0	-1 	0
2025-11-04 10:39:48	 6152	 -926	353	16	 352.97	 -2	1 	0
2025-11-04 10:39:49	 6187	 -765	362	16	 351.21	 7	-1 	0
2025-11-04 10:39:50	 6222	 -565	341	16	 49.22	 3	2 	0
2025-11-04 10:39:51	 6257	 -485	444	16	 100.20	 -1	4 	0
2025-11-04 10:39:52	 6292	 -450	509	16	 137.11	 3	-4 	0
2025-11-04 10:39:53	 6327	 -411	476	16	 145.90	 0	-1 	0
2025-11-04 10:39:57	 6485	 -458	512	16	 142.38	 -1	0 	0
2025-11-04 10:39:58	 6527	 -427	539	16	 19.34	 3	2 	0
2025-11-04 10:39:59	 6562	 -334	539	16	 337.15	 5	-3 	0
2025-11-04 10:40:01	 6622	 -353	554	16	 330.12	 -2	0 	0
2025-11-04 10:40:02	 6657	 -318	541	16	 324.84	 3	-2 	0
2025-11-04 10:40:03	 6692	 -279	452	16	 266.84	 -1	-7 	0
2025-11-04 10:40:04	 6727	 -286	415	16	 10.55	 3	0 	0
2025-11-04 10:40:05	 6762	 -233	487	16	 79.10	 0	0 	0
2025-11-04 10:40:06	 6813	 -246	519	16	 84.38	 -1	2 	0
2025-11-04 10:40:07	 6848	 -189	705	16	 94.92	 0	7 	0
2025-11-04 10:40:08	 6883	 -212	950	0	 94.92	 -1	2 	0
2025-11-04 10:40:10	 6940	 -224	1026	0	 79.10	 -1	-5 	0
2025-11-04 10:40:11	 6975	 -240	868	0	 72.07	 0	-4 	0
2025-11-04 10:40:12	 7010	 -240	775	16	 77.34	 -1	-6 	0
2025-11-04 10:40:13	 7045	 -246	676	16	 82.62	 -1	-2 	0
2025-11-04 10:40:14	 7080	 -233	560	16	 31.64	 4	1 	0
2025-11-04 10:40:15	 7115	 -145	672	16	 98.44	 0	6 	0
2025-11-04 10:40:16	 7150	 -147	724	16	 101.95	 1	-5 	0
2025-11-04 10:40:17	 7185	 -149	784	16	 101.95	 -1	6 	0
2025-11-04 10:40:18	 7220	 -204	1002	0	 87.89	 -1	2 	0
2025-11-04 10:40:19	 7255	 -210	1038	0	 87.89	 -1	-5 	0
2025-11-04 10:40:20	 7290	 -208	1096	0	 87.89	 0	5 	9
2025-11-04 10:40:21	 7325	 -198	1240	0	 72.07	 1	5 	9
2025-11-04 10:40:22	 7360	 -176	1389	0	 114.26	 -1	3 	0
2025-11-04 10:40:23	 7395	 -227	1474	0	 196.88	 -2	0 	0
2025-11-04 10:40:24	 7430	 -329	1459	0	 223.24	 -1	0 	9
2025-11-04 10:40:25	 7465	 -323	1474	0	 231.33	 0	0 	9
2025-11-04 10:41:05	 8840	 -922	1697	0	 135.35	 -6	3 	0
2025-11-04 10:41:08	 8926	 -942	1641	0	 275.62	 0	-6 	0
2025-11-04 10:41:09	 8961	 -938	1560	0	 275.62	 -1	-2 	0
2025-11-04 10:41:10	 8996	 -935	1595	0	 266.84	 0	3 	0
2025-11-04 10:41:11	 9031	 -933	1627	0	 268.59	 0	0 	0
2025-11-04 10:41:18	 9273	 -933	1639	0	 275.62	 -1	0 	0
2025-11-04 10:41:20	 9339	 -932	1607	0	 275.62	 0	-1 	0
2025-11-04 10:41:21	 9374	 -927	1551	0	 301.99	 0	-1 	0
2025-11-04 10:41:24	 9495	 -901	1484	0	 314.30	 1	-5 	0
2025-11-04 10:41:25	 9530	 -882	1441	0	 3.52	 0	-1 	0
2025-11-04 10:41:27	 9602	 -910	1449	0	 342.42	 -1	0 	0
2025-11-04 10:41:29	 9653	 -902	1346	0	 263.32	 0	-8 	0
2025-11-04 10:41:30	 9688	 -910	1139	0	 301.99	 1	-4 	0
2025-11-04 10:41:31	 9723	 -843	1043	0	 349.45	 4	-2 	0
2025-11-04 10:41:32	 9758	 -818	987	0	 56.25	 -4	-5 	0
2025-11-04 10:41:33	 9793	 -826	990	0	 68.55	 0	1 	0
2025-11-04 10:41:34	 9828	 -797	1030	0	 43.95	 2	3 	0
2025-11-04 10:41:35	 9863	 -772	1041	0	 282.66	 1	-4 	0
2025-11-04 10:41:36	 9898	 -774	805	24	 259.80	 -2	-9 	0
2025-11-04 10:41:37	 9933	 -804	625	48	 261.56	 -2	-8 	17
2025-11-04 10:41:38	 9968	 -751	507	48	 351.21	 5	-3 	17
2025-11-04 10:41:39	 10003	 -683	476	48	 91.41	 0	-1 	17
2025-11-04 10:41:40	 10046	 -735	522	48	 123.05	 -1	0 	17
2025-11-04 10:41:41	 10081	 -715	485	48	 119.53	 0	-1 	17
2025-11-04 10:41:42	 10116	 -846	626	48	 191.60	 -7	2 	17
2025-11-04 10:41:43	 10151	 -918	711	48	 300.59	 -2	0 	17
2025-11-04 10:41:44	 10205	 -1001	700	48	 304.10	 1	-3 	17
2025-11-04 10:41:45	 10240	 -981	671	48	 283.01	 0	-1 	17
2025-11-04 10:41:49	 10356	 -938	555	48	 290.04	 0	-2 	17
2025-11-04 10:41:50	 10391	 -876	533	48	 349.80	 6	-1 	17
2025-11-04 10:41:51	 10426	 -686	489	48	 342.77	 1	-1 	17
2025-11-04 10:41:52	 10462	 -699	513	48	 288.28	 -2	4 	17
2025-11-04 10:41:53	 10497	 -721	565	48	 246.09	 -1	0 	17
2025-11-04 10:41:55	 10570	 -783	678	48	 80.86	 -3	4 	17
2025-11-04 10:41:56	 10605	 -885	665	48	 8.79	 2	-1 	17
2025-11-04 10:41:57	 10640	 -739	812	30	 75.59	 3	7 	0
2025-11-04 10:41:58	 10675	 -714	920	0	 17.58	 3	2 	0
2025-11-04 10:41:59	 10710	 -482	962	0	 24.61	 5	1 	0
2025-11-04 10:42:00	 10745	 -422	976	0	 352.97	 0	0 	0
2025-11-04 10:42:01	 10792	 -346	988	0	 0.00	 1	0 	0
2025-11-04 10:42:02	 10827	 -259	990	0	 330.12	 1	0 	0
2025-11-04 10:42:03	 10862	 -231	961	0	 265.08	 0	-1 	0
2025-11-04 10:42:04	 10897	 -227	974	0	 273.87	 -1	1 	0
2025-11-04 10:42:05	 10947	 -228	992	0	 273.87	 0	-1 	0
2025-11-04 10:42:06	 10982	 -218	848	0	 261.56	 0	-2 	0
2025-11-04 10:42:07	 11017	 -228	780	16	 235.20	 -1	-1 	0
2025-11-04 10:42:09	 11083	 -224	781	16	 233.44	 1	2 	0
2025-11-04 10:42:10	 11118	 -208	803	16	 233.44	 0	0 	0
2025-11-04 10:42:13	 11214	 -145	912	0	 233.44	 0	0 	0
2025-11-04 10:42:14	 11249	 -148	725	16	 236.95	 -3	-14 	0
2025-11-04 10:42:15	 11284	 -214	561	16	 194.77	 -5	-2 	0
2025-11-04 10:42:16	 11319	 -332	537	16	 196.52	 -2	-1 	0
2025-11-04 10:42:17	 11354	 -376	528	16	 210.59	 -1	0 	0
2025-11-04 10:42:18	 11389	 -376	532	16	 226.41	 -1	-1 	0
2025-11-04 10:42:19	 11424	 -406	528	16	 235.20	 -1	0 	0
2025-11-04 10:42:20	 11459	 -451	469	16	 210.59	 -1	-1 	0
2025-11-04 10:42:21	 11494	 -496	423	16	 205.31	 0	-1 	0
2025-11-04 10:42:22	 11529	 -526	400	16	 194.77	 -2	-2 	0
2025-11-04 10:42:23	 11564	 -686	377	16	 194.77	 -5	-1 	0
2025-11-04 10:42:24	 11599	 -850	308	16	 273.87	 -3	0 	0
2025-11-04 10:42:25	 11634	 -886	376	16	 317.81	 4	-3 	0
2025-11-04 10:42:26	 11669	 -843	296	16	 26.37	 -6	-2 	3
2025-11-04 10:42:27	 11704	 -880	275	16	 114.26	 0	-1 	0
2025-11-04 10:42:28	 11739	 -880	336	16	 28.12	 0	0 	0
2025-11-04 10:42:29	 11774	 -723	355	16	 1.76	 7	0 	0
2025-11-04 10:42:30	 11809	 -528	372	16	 56.25	 1	0 	0
2025-11-04 10:42:31	 11844	 -496	434	16	 72.07	 0	2 	0
2025-11-04 10:42:32	 11879	 -452	508	16	 26.37	 1	1 	0
2025-11-04 10:42:33	 11914	 -400	534	16	 356.48	 4	-1 	0
2025-11-04 10:42:34	 11949	 -331	528	16	 337.15	 0	0 	0
2025-11-04 10:42:35	 11984	 -299	528	16	 301.99	 -1	1 	0
2025-11-04 10:42:36	 12019	 -332	588	16	 303.75	 -1	0 	0
2025-11-04 10:42:37	 12060	 -299	536	16	 303.75	 3	-6 	0
2025-11-04 10:42:38	 12095	 -296	431	16	 189.49	 -2	-3 	0
2025-11-04 10:42:39	 12130	 -237	441	16	 91.05	 -1	2 	0
2025-11-04 10:42:41	 12183	 -241	487	16	 105.12	 -2	0 	0
2025-11-04 10:42:42	 12218	 -233	620	16	 80.51	 1	7 	0
2025-11-04 10:42:43	 12253	 -214	827	16	 96.33	 -1	5 	0
2025-11-04 10:42:44	 12288	 -221	997	0	 96.33	 0	1 	0
2025-11-04 10:42:45	 12323	 -220	1033	0	 87.54	 0	1 	0
2025-11-04 10:42:46	 12358	 -232	956	0	 75.23	 -1	-2 	0
2025-11-04 10:42:47	 12393	 -240	865	0	 75.23	 -1	-6 	0
2025-11-04 10:42:48	 12428	 -258	614	16	 80.51	 -2	-10 	0
2025-11-04 10:42:49	 12463	 -280	478	16	 80.51	 -1	-2 	0
2025-11-04 10:42:50	 12498	 -283	457	16	 80.51	 -1	-1 	0
2025-11-04 10:42:55	 12669	 -296	400	16	 62.93	 -1	-1 	0
2025-11-04 10:43:00	 12815	 -873	1642	0	 214.45	 -4	-3 	0
2025-11-04 10:43:01	 12850	 -941	1623	0	 265.43	 -1	-2 	0
2025-11-04 10:43:02	 12885	 -937	1537	0	 270.70	 0	2 	0
2025-11-04 10:43:03	 12920	 -938	1690	0	 267.19	 0	1 	0
2025-11-04 10:43:04	 12972	 -939	1727	0	 270.70	 0	-1 	0
2025-11-04 10:43:05	 13007	 -938	1672	0	 279.49	 0	-1 	0
2025-11-04 10:43:06	 13042	 -929	1615	0	 274.22	 0	-1 	0
2025-11-04 10:43:10	 13178	 -923	1569	0	 300.59	 0	-2 	0
2025-11-04 10:43:11	 13213	 -924	1559	0	 298.83	 -1	0 	0
2025-11-04 10:43:14	 13300	 -907	1497	0	 300.59	 0	-2 	0
2025-11-04 10:43:15	 13335	 -902	1478	0	 258.40	 0	-1 	0
2025-11-04 10:43:16	 13371	 -923	1334	0	 283.01	 0	-4 	0
2025-11-04 10:43:17	 13406	 -922	1089	0	 290.04	 0	-8 	0
2025-11-04 10:43:18	 13441	 -940	1064	0	 39.02	 3	3 	0
2025-11-04 10:43:19	 13476	 -849	1204	0	 60.12	 0	1 	0
2025-11-04 10:43:20	 13511	 -849	1264	0	 47.81	 0	0 	0
2025-11-04 10:43:21	 13549	 -871	1268	0	 9.14	 -5	-1 	0
2025-11-04 10:43:22	 13584	 -895	1200	0	 283.01	 2	-7 	0
2025-11-04 10:43:23	 13619	 -862	1146	0	 263.67	 -1	-2 	0
2025-11-04 10:43:24	 13654	 -871	1056	0	 346.29	 -1	-1 	0
2025-11-04 10:43:25	 13689	 -816	1044	0	 33.75	 -1	-1 	0
2025-11-04 10:43:26	 13724	 -832	1023	0	 24.96	 5	2 	0
2025-11-04 10:43:27	 13759	 -761	1047	0	 105.82	 0	0 	0
2025-11-04 10:43:28	 13794	 -726	1012	0	 42.54	 0	0 	0
2025-11-04 10:43:29	 13829	 -887	1022	0	 290.04	 -2	-1 	0
2025-11-04 10:43:30	 13864	 -858	816	24	 263.67	 0	-9 	0
2025-11-04 10:43:31	 13899	 -817	704	48	 184.57	 5	1 	17
2025-11-04 10:43:32	 13934	 -757	722	48	 186.33	 -4	-1 	17
2025-11-04 10:43:33	 13969	 -989	694	48	 216.21	 -6	-2 	17
2025-11-04 10:43:34	 14004	 -972	685	48	 283.01	 1	-3 	17
2025-11-04 10:43:35	 14039	 -868	565	48	 333.98	 6	-5 	17
2025-11-04 10:43:36	 14074	 -700	482	48	 37.27	 -3	-2 	17
2025-11-04 10:43:37	 14109	 -738	728	48	 84.73	 -3	14 	0
2025-11-04 10:43:38	 14144	 -703	1043	0	 353.32	 6	-1 	0
2025-11-04 10:43:39	 14179	 -448	1004	0	 353.32	 8	-2 	0
2025-11-04 10:43:40	 14214	 -325	992	0	 0.35	 0	-1 	0
2025-11-04 10:43:41	 14249	 -276	989	0	 316.41	 1	-1 	0
2025-11-04 10:43:42	 14284	 -239	973	0	 279.49	 1	-3 	0
2025-11-04 10:43:43	 14319	 -226	879	0	 263.67	 0	-2 	0
2025-11-04 10:43:44	 14354	 -230	820	16	 247.85	 -1	-1 	0
2025-11-04 10:43:45	 14403	 -232	796	16	 268.95	 -1	-5 	0
2025-11-04 10:43:46	 14438	 -251	569	16	 210.94	 -1	-4 	0
2025-11-04 10:43:47	 14473	 -296	528	16	 182.81	 -1	-1 	0
2025-11-04 10:43:50	 14570	 -295	528	16	 181.05	 -3	-1 	0
2025-11-04 10:43:51	 14605	 -372	528	16	 165.23	 -1	0 	0
2025-11-04 10:43:52	 14640	 -468	575	16	 244.34	 0	2 	0
2025-11-04 10:43:53	 14675	 -469	492	16	 333.98	 -1	-2 	0
2025-11-04 10:43:54	 14710	 -488	474	16	 70.66	 -1	-1 	0
2025-11-04 10:43:55	 14745	 -497	410	16	 70.66	 -1	-1 	0
2025-11-04 10:43:56	 14780	 -455	540	16	 135.70	 0	1 	0
2025-11-04 10:43:57	 14815	 -412	545	16	 255.23	 -2	-5 	0
2025-11-04 10:43:58	 14850	 -483	414	16	 198.98	 -3	-3 	0
2025-11-04 10:43:59	 14885	 -638	382	16	 193.71	 -8	-2 	0
2025-11-04 10:44:00	 14920	 -856	319	16	 264.02	 -2	2 	0
2025-11-04 10:44:01	 14955	 -793	315	16	 0.70	 2	-2 	0
2025-11-04 10:44:02	 14990	 -798	322	16	 41.13	 4	4 	0
2025-11-04 10:44:03	 15025	 -686	347	16	 4.22	 2	-1 	0
2025-11-04 10:44:04	 15060	 -530	388	16	 65.74	 2	3 	0
2025-11-04 10:44:05	 15095	 -431	518	16	 30.59	 1	1 	0
2025-11-04 10:44:06	 15130	 -359	536	16	 343.12	 3	-1 	0
2025-11-04 10:44:08	 15191	 -299	528	16	 318.52	 2	0 	0
2025-11-04 10:44:09	 15226	 -276	525	16	 283.36	 0	-3 	0
2025-11-04 10:44:10	 15261	 -270	413	16	 351.91	 -5	1 	0
2025-11-04 10:44:11	 15296	 -241	503	16	 62.23	 0	2 	0
2025-11-04 10:44:12	 15331	 -208	723	16	 86.84	 0	8 	0
2025-11-04 10:44:13	 15366	 -198	939	0	 104.41	 0	1 	0
2025-11-04 10:44:14	 15401	 -209	1041	0	 95.62	 -1	1 	0
2025-11-04 10:44:15	 15436	 -206	1083	0	 79.80	 -1	-5 	9
2025-11-04 10:44:16	 15471	 -233	829	16	 86.84	 -1	-9 	0
2025-11-04 10:44:17	 15506	 -258	633	16	 123.75	 -4	2 	0
2025-11-04 10:44:18	 15541	 -348	715	-24	 164.18	 -6	3 	0
2025-11-04 10:44:19	 15576	 -515	640	-24	 276.68	 -1	-8 	0
2025-11-04 10:44:20	 15611	 -529	606	-24	 55.55	 0	11 	0
2025-11-04 10:44:21	 15646	 -529	608	-24	 95.19	 0	0 	0
2025-11-04 10:44:35	 16126	 -923	1620	0	 237.30	 -3	-2 	0
2025-11-04 10:44:37	 16174	 -946	1641	0	 274.22	 -1	1 	0
2025-11-04 10:44:38	 16209	 -946	1690	0	 275.98	 0	0 	0
2025-11-04 10:44:39	 16244	 -941	1657	0	 274.22	 -1	2 	0
2025-11-04 10:44:40	 16279	 -943	1691	0	 274.22	 -1	0 	0
2025-11-04 10:44:41	 16319	 -938	1617	0	 274.22	 0	-1 	0
2025-11-04 10:44:42	 16354	 -941	1655	0	 274.22	 -1	0 	0
2025-11-04 10:44:45	 16458	 -938	1625	0	 274.22	 0	-1 	0
2025-11-04 10:44:46	 16493	 -941	1656	0	 274.22	 -1	0 	0
2025-11-04 10:44:47	 16528	 -937	1603	0	 274.22	 0	-1 	0
2025-11-04 10:44:49	 16606	 -940	1531	0	 267.19	 -1	-3 	0
2025-11-04 10:44:50	 16641	 -941	1501	0	 314.65	 -1	-1 	0
2025-11-04 10:44:53	 16732	 -918	1332	0	 256.64	 -1	-8 	0
2025-11-04 10:44:54	 16767	 -898	1051	0	 290.04	 2	-8 	0
2025-11-04 10:44:55	 16802	 -877	918	0	 346.29	 -1	0 	0
2025-11-04 10:44:56	 16837	 -877	968	0	 81.21	 0	5 	0
2025-11-04 10:44:57	 16872	 -849	1151	0	 67.15	 0	2 	0
2025-11-04 10:44:58	 16907	 -849	1202	0	 56.60	 0	0 	0
2025-11-04 10:44:59	 16944	 -849	1225	0	 7.38	 0	0 	0
2025-11-04 10:45:00	 16993	 -849	1272	0	 47.81	 0	4 	0
2025-11-04 10:45:01	 17028	 -849	1354	0	 328.71	 0	0 	0
2025-11-04 10:45:02	 17063	 -862	1271	0	 247.85	 -3	-7 	0
2025-11-04 10:45:03	 17098	 -850	1095	0	 333.98	 0	-3 	0
2025-11-04 10:45:04	 17133	 -834	1060	0	 351.56	 3	-2 	0
2025-11-04 10:45:05	 17168	 -777	1047	0	 60.12	 0	0 	0
2025-11-04 10:45:06	 17203	 -788	991	0	 37.27	 1	0 	0
2025-11-04 10:45:07	 17238	 -629	1033	0	 31.99	 7	2 	0
2025-11-04 10:45:08	 17273	 -563	994	0	 58.36	 0	-3 	0
2025-11-04 10:45:09	 17308	 -465	1006	0	 355.08	 1	0 	0
2025-11-04 10:45:10	 17343	 -337	966	0	 9.14	 0	-1 	0
2025-11-04 10:45:11	 17378	 -287	986	0	 341.02	 2	0 	0
2025-11-04 10:45:13	 17444	 -247	976	0	 291.80	 1	-1 	0
2025-11-04 10:45:14	 17479	 -204	842	16	 249.61	 0	-2 	0
2025-11-04 10:45:15	 17514	 -212	792	16	 237.30	 -1	-1 	0
2025-11-04 10:45:16	 17549	 -232	629	16	 240.82	 -2	-8 	0
2025-11-04 10:45:17	 17584	 -287	528	16	 174.02	 -1	0 	0
2025-11-04 10:45:18	 17619	 -333	536	16	 177.54	 -1	0 	0
2025-11-04 10:45:21	 17725	 -334	534	16	 189.84	 -4	-1 	0
