
When: 2025-11-03 11:06:35 Episode: 1 Map: 2
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 11:07:21	 1807	 1168	1014	-8	 301.29	 -1	-1 	0
2025-11-03 11:07:22	 1842	 1300	923	8	 320.62	 6	-5 	0
2025-11-03 11:07:23	 1877	 1391	823	8	 357.54	 6	-2 	0
2025-11-03 11:07:24	 1912	 1583	692	8	 267.89	 -1	-7 	0
2025-11-03 11:07:25	 1947	 1574	423	8	 267.89	 -1	-9 	0
2025-11-03 11:07:26	 1982	 1566	237	8	 188.79	 -1	-1 	0
2025-11-03 11:07:27	 2041	 1538	231	8	 172.97	 -9	1 	0
2025-11-03 11:07:28	 2076	 1120	285	0	 192.30	 0	0 	0
2025-11-03 11:07:29	 2111	 1120	251	0	 269.65	 -1	-6 	0
2025-11-03 11:07:31	 2163	 1164	169	0	 23.91	 5	2 	0
2025-11-03 11:07:32	 2198	 1333	244	0	 23.91	 1	0 	0
2025-11-03 11:07:33	 2233	 1218	193	0	 23.91	 -5	-3 	0
2025-11-03 11:07:34	 2268	 1171	173	0	 23.91	 -1	-1 	0
2025-11-03 11:07:48	 2755	 1147	301	8	 88.95	 0	6 	0
2025-11-03 11:07:49	 2790	 1125	483	40	 30.94	 -1	1 	0
2025-11-03 11:07:50	 2825	 1183	491	48	 85.43	 0	0 	0
2025-11-03 11:07:51	 2865	 1183	555	48	 85.43	 0	0 	0
2025-11-03 11:07:52	 2900	 1178	489	48	 85.43	 -1	-1 	0
2025-11-03 11:07:54	 2983	 1179	450	48	 92.46	 0	-2 	0
2025-11-03 11:07:55	 3018	 1180	422	-32	 62.58	 0	-1 	0
2025-11-03 11:07:57	 3081	 1210	445	-32	 343.48	 4	-1 	0
2025-11-03 11:07:58	 3116	 1343	457	-32	 76.64	 0	4 	0
2025-11-03 11:07:59	 3151	 1339	524	-32	 110.04	 -1	2 	0
2025-11-03 11:08:00	 3186	 1343	508	-32	 110.04	 0	-4 	0
2025-11-03 11:08:01	 3221	 1343	405	-32	 94.22	 0	-1 	0
2025-11-03 11:08:03	 3287	 1343	437	-32	 85.43	 0	5 	0
2025-11-03 11:08:04	 3322	 1267	670	-40	 185.62	 -7	3 	0
2025-11-03 11:08:05	 3357	 1040	729	0	 110.04	 -1	2 	0
2025-11-03 11:08:06	 3392	 924	847	8	 182.11	 -6	-1 	0
2025-11-03 11:08:07	 3427	 784	792	8	 278.79	 0	-2 	0
2025-11-03 11:08:09	 3484	 786	777	8	 3.16	 2	0 	0
2025-11-03 11:08:10	 3519	 1013	790	8	 3.16	 8	0 	1
2025-11-03 11:08:11	 3554	 1301	816	8	 1.41	 8	1 	0
2025-11-03 11:08:12	 3589	 1529	790	8	 55.90	 1	-1 	0
2025-11-03 11:08:13	 3624	 1533	871	8	 89.30	 -1	0 	0
2025-11-03 11:08:14	 3671	 1508	879	8	 98.09	 -2	0 	0
2025-11-03 11:08:15	 3706	 1519	916	8	 38.32	 0	2 	0
2025-11-03 11:08:16	 3741	 1589	936	8	 110.39	 2	-6 	0
2025-11-03 11:08:18	 3811	 1497	920	8	 233.44	 -3	0 	0
2025-11-03 11:08:19	 3846	 1472	917	8	 251.02	 -1	-3 	0
2025-11-03 11:08:20	 3881	 1397	703	-12	 242.23	 -3	-8 	0
2025-11-03 11:08:21	 3916	 1319	479	-32	 259.80	 -1	-5 	0
2025-11-03 11:08:22	 3951	 1333	435	-32	 175.43	 4	-1 	0
2025-11-03 11:08:23	 3986	 1326	462	-32	 68.20	 0	3 	0
2025-11-03 11:08:24	 4021	 1335	546	-32	 150.82	 -4	2 	0
2025-11-03 11:08:25	 4056	 1244	654	-40	 150.82	 -7	3 	0
2025-11-03 11:08:26	 4091	 1062	810	8	 61.17	 -2	2 	0
2025-11-03 11:08:27	 4126	 1143	937	8	 54.14	 5	5 	0
2025-11-03 11:08:28	 4161	 1223	1127	-24	 175.43	 -4	0 	0
2025-11-03 11:08:29	 4196	 1187	1127	-24	 222.89	 -1	0 	0
2025-11-03 11:08:30	 4232	 1143	1086	-24	 189.49	 -1	-1 	0
2025-11-03 11:08:31	 4269	 1103	1068	-24	 201.80	 -2	-1 	0
2025-11-03 11:08:33	 4332	 1087	1061	-24	 178.95	 1	-1 	0
2025-11-03 11:08:34	 4367	 1166	1060	-24	 178.95	 0	-1 	0
2025-11-03 11:08:35	 4426	 1100	1061	-24	 178.95	 -7	0 	0
2025-11-03 11:08:38	 4503	 1070	1052	-24	 138.52	 3	-3 	0
2025-11-03 11:08:39	 4538	 1169	1041	-21	 55.90	 1	3 	0
2025-11-03 11:08:40	 4573	 1249	1068	-24	 345.59	 6	-2 	0
2025-11-03 11:08:41	 4608	 1489	1128	-24	 52.38	 5	5 	0
2025-11-03 11:08:42	 4643	 1552	1380	-24	 108.63	 -2	7 	0
2025-11-03 11:08:43	 4678	 1497	1662	-24	 115.66	 -2	8 	0
2025-11-03 11:08:44	 4713	 1317	1865	-24	 173.67	 -8	3 	0
2025-11-03 11:08:45	 4748	 1239	1821	-24	 182.46	 -7	-2 	0
2025-11-03 11:08:46	 4783	 1086	1849	-24	 112.15	 -3	5 	0
2025-11-03 11:08:47	 4818	 1043	1975	0	 356.13	 -1	0 	13
2025-11-03 11:08:48	 4853	 1137	1860	14	 284.06	 1	-7 	0
2025-11-03 11:08:49	 4888	 1196	1768	-24	 18.98	 4	1 	0
2025-11-03 11:08:50	 4923	 1438	1788	-24	 306.91	 6	-5 	0
2025-11-03 11:08:51	 4958	 1583	1613	-24	 252.42	 -1	-4 	0
2025-11-03 11:08:52	 4993	 1542	1375	-24	 278.79	 0	-9 	0
2025-11-03 11:08:53	 5028	 1481	1112	-24	 217.27	 -6	-7 	0
2025-11-03 11:09:28	 6276	 1384	1037	-24	 125.16	 -1	2 	0
2025-11-03 11:09:29	 6311	 1398	1053	-24	 125.16	 2	-4 	0
2025-11-03 11:09:30	 6346	 1424	1032	-24	 148.01	 0	0 	0
2025-11-03 11:09:31	 6383	 1254	1092	-24	 216.56	 -8	-2 	0
2025-11-03 11:09:32	 6418	 1106	895	8	 299.18	 0	-8 	0
2025-11-03 11:09:33	 6453	 1251	679	-27	 14.77	 5	-5 	0
2025-11-03 11:09:34	 6488	 1170	587	-40	 69.26	 -1	2 	0
2025-11-03 11:09:35	 6523	 1216	810	8	 35.86	 3	6 	0
2025-11-03 11:09:36	 6558	 1455	876	8	 320.27	 7	-3 	0
2025-11-03 11:09:37	 6593	 1583	763	8	 265.78	 -1	-4 	0
2025-11-03 11:09:38	 6628	 1583	532	8	 285.12	 0	-3 	0
2025-11-03 11:09:39	 6663	 1583	414	8	 206.02	 0	-1 	0
2025-11-03 11:09:40	 6698	 1574	357	8	 260.51	 -2	-7 	0
2025-11-03 11:09:41	 6733	 1556	262	8	 188.44	 -1	-1 	0
2025-11-03 11:09:42	 6768	 1230	294	0	 109.34	 -9	10 	0
2025-11-03 11:09:45	 6849	 1202	328	-32	 25.31	 0	0 	0
2025-11-03 11:09:46	 6884	 1270	435	-32	 53.44	 4	6 	0
2025-11-03 11:09:47	 6919	 1320	535	-32	 129.02	 0	1 	0
2025-11-03 11:09:48	 6954	 1320	564	-32	 167.70	 -1	1 	0
2025-11-03 11:09:49	 6989	 1223	626	-32	 137.81	 -7	3 	0
2025-11-03 11:09:50	 7024	 1164	837	8	 14.77	 5	5 	0
2025-11-03 11:09:51	 7059	 1418	887	8	 341.37	 7	-2 	0
2025-11-03 11:09:52	 7094	 1581	721	8	 262.27	 -1	-7 	0
2025-11-03 11:09:53	 7129	 1580	450	8	 292.15	 2	-8 	0
2025-11-03 11:09:54	 7164	 1583	379	8	 220.08	 0	-1 	0
2025-11-03 11:09:55	 7199	 1538	338	8	 232.38	 -1	-1 	0
2025-11-03 11:09:56	 7234	 1579	280	8	 322.03	 2	-3 	0
2025-11-03 11:09:58	 7312	 1319	236	0	 188.44	 -15	-3 	0
2025-11-03 11:09:59	 7347	 1120	195	0	 112.85	 0	-1 	0
2025-11-03 11:10:00	 7382	 1120	325	16	 102.30	 -1	6 	0
2025-11-03 11:10:02	 7455	 1135	487	40	 26.72	 3	0 	0
2025-11-03 11:10:03	 7490	 1197	487	48	 88.24	 0	0 	0
2025-11-03 11:10:04	 7526	 1178	487	48	 146.25	 -1	0 	0
2025-11-03 11:10:05	 7561	 1168	494	48	 197.23	 0	0 	0
2025-11-03 11:10:06	 7607	 1168	476	48	 188.44	 0	-1 	0
2025-11-03 11:10:08	 7677	 1119	487	40	 190.20	 -2	-1 	0
2025-11-03 11:10:09	 7712	 1041	473	40	 230.62	 -1	-1 	0
2025-11-03 11:10:10	 7747	 1037	383	40	 269.30	 -1	-8 	0
2025-11-03 11:10:12	 7804	 1016	350	40	 323.79	 -1	3 	0
2025-11-03 11:10:13	 7839	 1001	430	40	 322.03	 -1	1 	0
2025-11-03 11:10:15	 7902	 1060	332	40	 307.97	 0	-1 	0
2025-11-03 11:10:18	 8013	 1016	376	40	 143.09	 0	1 	0
2025-11-03 11:10:19	 8048	 973	431	48	 181.76	 -1	0 	0
2025-11-03 11:10:25	 8271	 1014	1906	0	 215.51	 -2	-2 	0
2025-11-03 11:10:26	 8306	 995	1892	16	 268.24	 -1	-1 	0
2025-11-03 11:10:56	 9331	 1003	1717	16	 243.63	 -3	-8 	0
2025-11-03 11:10:57	 9366	 882	1587	40	 217.27	 -6	-2 	0
2025-11-03 11:10:58	 9401	 875	1480	40	 340.31	 3	-1 	0
2025-11-03 11:11:00	 9472	 994	1449	48	 245.39	 -3	-6 	0
2025-11-03 11:11:01	 9507	 882	1304	48	 182.11	 -2	-1 	0
2025-11-03 11:11:03	 9577	 752	1304	48	 317.46	 0	-1 	0
2025-11-03 11:11:04	 9612	 815	1245	48	 255.94	 0	-1 	0
2025-11-03 11:11:05	 9659	 774	1229	48	 219.02	 -2	-1 	0
2025-11-03 11:11:06	 9694	 755	1224	48	 306.91	 -1	-1 	0
2025-11-03 11:11:11	 9852	 843	1351	48	 64.69	 2	6 	0
2025-11-03 11:11:12	 9887	 948	1399	48	 52.38	 1	0 	0
2025-11-03 11:11:13	 9932	 962	1399	48	 73.48	 0	0 	0
2025-11-03 11:11:14	 9967	 973	1494	40	 117.42	 -2	3 	0
2025-11-03 11:11:15	 10002	 895	1670	0	 110.39	 -2	2 	0
2025-11-03 11:11:16	 10037	 868	1841	-24	 149.06	 -1	2 	0
2025-11-03 11:11:17	 10072	 848	1871	-24	 177.19	 -1	0 	0
2025-11-03 11:11:18	 10107	 796	1821	-24	 203.55	 -6	-4 	0
2025-11-03 11:11:19	 10142	 582	1731	-24	 259.80	 -4	-6 	0
2025-11-03 11:11:20	 10177	 543	1694	-24	 266.84	 -1	-1 	0
2025-11-03 11:11:22	 10243	 600	1780	-24	 236.95	 4	6 	0
2025-11-03 11:11:23	 10278	 671	1871	-24	 236.95	 0	0 	0
2025-11-03 11:11:24	 10332	 586	1826	-24	 219.38	 -7	-4 	0
2025-11-03 11:11:25	 10367	 478	1700	-24	 279.14	 -1	-1 	0
2025-11-03 11:11:26	 10402	 479	1658	-24	 279.14	 0	-4 	0
2025-11-03 11:11:27	 10437	 492	1581	-24	 279.14	 0	-6 	0
2025-11-03 11:11:28	 10472	 528	1354	-24	 279.14	 0	-3 	0
2025-11-03 11:11:29	 10507	 533	1323	-24	 189.49	 0	-1 	0
2025-11-03 11:11:30	 10549	 403	1329	-16	 212.34	 -3	-1 	0
2025-11-03 11:11:31	 10584	 368	1327	-40	 212.34	 -1	-1 	0
2025-11-03 11:11:32	 10619	 288	1275	-88	 259.80	 0	-1 	0
2025-11-03 11:11:33	 10654	 304	1298	-72	 259.80	 1	7 	0
2025-11-03 11:11:34	 10689	 321	1342	-72	 219.38	 0	0 	0
2025-11-03 11:11:36	 10744	 315	1323	-72	 198.28	 -4	-2 	0
2025-11-03 11:11:37	 10779	 314	1311	-72	 294.96	 -1	-1 	0
2025-11-03 11:11:38	 10814	 459	1281	-16	 1.76	 5	-1 	0
2025-11-03 11:11:39	 10849	 531	1279	-24	 268.59	 0	-1 	0
2025-11-03 11:11:40	 10884	 531	1182	-24	 298.48	 -1	-3 	0
2025-11-03 11:11:41	 10919	 554	1146	-24	 340.66	 2	-1 	0
2025-11-03 11:11:42	 10954	 712	1090	-24	 356.48	 1	-1 	0
2025-11-03 11:11:43	 10989	 826	1103	-24	 10.55	 4	0 	0
2025-11-03 11:11:44	 11024	 874	1112	-24	 316.05	 0	0 	0
2025-11-03 11:11:47	 11120	 909	993	-16	 286.17	 1	-4 	0
2025-11-03 11:11:48	 11155	 921	953	-16	 185.98	 0	-1 	0
2025-11-03 11:11:49	 11201	 827	922	-24	 168.40	 -2	-1 	0
2025-11-03 11:11:50	 11236	 700	935	-24	 212.34	 -2	0 	0
2025-11-03 11:11:52	 11308	 684	935	-24	 268.59	 0	0 	0
2025-11-03 11:11:53	 11349	 681	795	-24	 268.59	 -1	-6 	0
2025-11-03 11:11:54	 11384	 680	737	-24	 193.01	 -1	-1 	0
2025-11-03 11:11:55	 11419	 573	712	-24	 145.55	 -1	0 	0
2025-11-03 11:11:58	 11528	 577	712	-24	 99.84	 0	0 	0
2025-11-03 11:12:01	 11623	 630	754	-24	 15.47	 2	2 	0
2025-11-03 11:12:02	 11660	 697	772	-24	 357.89	 -6	0 	0
2025-11-03 11:12:05	 11776	 528	775	-24	 68.20	 -1	-3 	0
2025-11-03 11:12:07	 11815	 550	743	-96	 75.23	 0	0 	0
2025-11-03 11:12:08	 11850	 522	613	-96	 75.23	 -3	-8 	0
2025-11-03 11:12:09	 11885	 505	545	-90	 101.60	 0	1 	0
2025-11-03 11:12:10	 11920	 411	642	-96	 117.42	 -3	2 	0
2025-11-03 11:12:11	 11955	 382	666	-96	 354.38	 -1	0 	0
2025-11-03 11:12:12	 12017	 446	544	-96	 301.64	 2	-8 	0
2025-11-03 11:12:14	 12065	 540	532	-88	 24.26	 1	0 	0
2025-11-03 11:12:16	 12133	 534	541	-88	 8.44	 -6	1 	0
2025-11-03 11:12:17	 12168	 412	559	-96	 8.44	 -3	-1 	0
2025-11-03 11:12:18	 12203	 386	556	-96	 1.41	 -1	-1 	0
2025-11-03 11:12:20	 12300	 568	561	-96	 1.41	 7	0 	0
2025-11-03 11:12:21	 12335	 771	566	-96	 1.41	 6	0 	0
2025-11-03 11:12:24	 12427	 941	571	-88	 185.98	 -3	-1 	0
2025-11-03 11:12:25	 12462	 714	570	-96	 170.16	 -9	1 	0
2025-11-03 11:12:26	 12497	 534	578	-96	 196.52	 -7	-2 	0
2025-11-03 11:12:27	 12532	 469	561	-96	 117.42	 -1	-1 	0
2025-11-03 11:12:29	 12600	 444	660	-96	 103.36	 -1	3 	0
2025-11-03 11:12:30	 12635	 435	698	-96	 17.23	 -1	0 	0
2025-11-03 11:12:33	 12732	 378	743	-88	 85.78	 -1	0 	0
2025-11-03 11:12:35	 12794	 402	745	-88	 62.93	 2	1 	0
2025-11-03 11:12:36	 12829	 411	895	-96	 171.91	 -1	1 	0
2025-11-03 11:12:37	 12864	 408	916	-96	 185.98	 0	0 	0
2025-11-03 11:12:38	 12899	 334	917	-96	 193.01	 -6	-1 	0
2025-11-03 11:12:39	 12934	 279	910	-96	 314.30	 -1	-1 	0
2025-11-03 11:12:40	 12969	 262	910	-96	 1.76	 -1	-1 	0
2025-11-03 11:12:43	 13091	 246	928	-96	 124.80	 -3	4 	0
2025-11-03 11:12:44	 13126	 170	1040	-96	 84.38	 -1	0 	0
2025-11-03 11:12:45	 13161	 170	1045	-96	 75.59	 -1	-1 	0
2025-11-03 11:12:47	 13238	 196	1150	-96	 105.47	 0	2 	0
2025-11-03 11:12:48	 13273	 160	1276	-88	 93.16	 -3	7 	0
2025-11-03 11:12:50	 13341	 234	1282	-88	 335.39	 3	-3 	0
2025-11-03 11:12:52	 13394	 238	1264	-88	 245.74	 -1	-2 	0
2025-11-03 11:12:53	 13429	 182	1138	-96	 279.14	 -1	-1 	0
2025-11-03 11:13:02	 13761	 175	1136	-96	 293.55	 -1	0 	0
2025-11-03 11:13:05	 13847	 183	1163	-96	 60.12	 2	4 	0
2025-11-03 11:13:06	 13882	 208	1207	-96	 26.72	 0	0 	0
2025-11-03 11:13:07	 13924	 239	1235	-88	 19.69	 0	0 	0
2025-11-03 11:13:10	 14028	 301	1252	-88	 12.66	 6	1 	0
2025-11-03 11:13:11	 14063	 451	1286	-16	 53.09	 0	0 	0
2025-11-03 11:13:13	 14150	 475	1271	-24	 314.65	 3	-4 	0
2025-11-03 11:13:14	 14185	 608	1137	-24	 330.47	 1	-2 	0
2025-11-03 11:13:15	 14220	 734	1115	-24	 355.08	 2	-1 	0
2025-11-03 11:13:16	 14255	 798	1120	-24	 10.90	 5	1 	0
2025-11-03 11:13:17	 14290	 940	1114	-24	 316.41	 2	-3 	0
2025-11-03 11:13:18	 14325	 1016	1050	-24	 293.55	 0	-1 	0
2025-11-03 11:13:19	 14360	 990	1030	-16	 237.30	 -2	-2 	0
2025-11-03 11:13:20	 14395	 918	954	-16	 193.36	 -5	-2 	0
2025-11-03 11:13:21	 14430	 862	938	-16	 165.23	 -1	-1 	0
2025-11-03 11:13:22	 14465	 774	904	-24	 191.60	 -3	-1 	0
2025-11-03 11:13:23	 14500	 618	820	-24	 258.40	 -3	-3 	0
2025-11-03 11:13:24	 14535	 596	798	-24	 351.56	 -1	-1 	0
2025-11-03 11:13:26	 14585	 754	917	-24	 24.96	 6	4 	0
2025-11-03 11:13:27	 14620	 979	964	-16	 61.88	 5	2 	0
2025-11-03 11:13:28	 14673	 936	1019	-16	 146.25	 -6	3 	0
2025-11-03 11:13:29	 14708	 809	1074	-24	 169.10	 -7	1 	0
2025-11-03 11:13:30	 14743	 560	1182	-24	 116.37	 -6	5 	0
2025-11-03 11:13:31	 14778	 517	1440	-24	 77.70	 1	8 	0
2025-11-03 11:13:32	 14813	 539	1539	-24	 2.11	 2	0 	0
2025-11-03 11:13:35	 14894	 605	1544	-16	 53.09	 0	0 	4
2025-11-03 11:13:36	 14955	 661	1577	-16	 51.33	 3	1 	0
2025-11-03 11:13:37	 14990	 711	1601	-16	 140.98	 0	0 	0
2025-11-03 11:13:39	 15045	 685	1703	-16	 63.63	 -1	0 	0
2025-11-03 11:13:41	 15102	 724	1644	-16	 341.02	 1	-2 	0
2025-11-03 11:13:42	 15137	 742	1628	-16	 0.35	 3	-1 	0
